Gender,Count,Attribute_1,Attribute_2,Attribute_3,Buckets,Prompt_Preview
female,2908,Wearing_Lipstick,Brown_Hair,Rosy_Cheeks,"['makeup_style', 'hair_color', 'other']","A realistic portrait of a female, with wearing lipstick, brown hair, and rosy cheeks."
female,2909,Wearing_Necklace,Attractive,Rosy_Cheeks,"['makeup_style', 'other', 'other']","A realistic portrait of a female, with wearing a necklace, an attractive look, and rosy cheeks."
female,2911,Wearing_Earrings,Big_Nose,Big_Lips,"['makeup_style', 'nose', 'other']","A realistic portrait of a female, with wearing earrings, a prominent nose, and full lips."
female,2912,Heavy_Makeup,Bangs,Rosy_Cheeks,"['makeup_style', 'hair_structure', 'other']","A realistic portrait of a female, with heavy makeup, bangs, and rosy cheeks."
male,2914,Young,Attractive,Wearing_Necktie,"['other', 'other', 'other']","A realistic portrait of a male, with a youthful appearance, an attractive look, and wearing a necktie."
male,2915,Straight_Hair,Black_Hair,Big_Nose,"['hair_structure', 'hair_color', 'nose']","A realistic portrait of a male, with straight hair, black hair, and a prominent nose."
male,2919,Goatee,Big_Nose,Smiling,"['facial_hair', 'nose', 'other']","A realistic portrait of a male, with a goatee, a prominent nose, and a smile."
female,2924,Big_Nose,Mouth_Slightly_Open,Bags_Under_Eyes,"['nose', 'other', 'other']","A realistic portrait of a female, with a prominent nose, slightly parted lips, and bags under the eyes."
female,2929,Bangs,Arched_Eyebrows,Big_Lips,"['hair_structure', 'eyebrows', 'other']","A realistic portrait of a female, with bangs, arched eyebrows, and full lips."
female,2942,Mouth_Slightly_Open,Big_Lips,Bags_Under_Eyes,"['other', 'other', 'other']","A realistic portrait of a female, with slightly parted lips, full lips, and bags under the eyes."
female,2946,Wearing_Necklace,Brown_Hair,Smiling,"['makeup_style', 'hair_color', 'other']","A realistic portrait of a female, with wearing a necklace, brown hair, and a smile."
female,2947,Receding_Hairline,High_Cheekbones,Mouth_Slightly_Open,"['hair_structure', 'face_shape', 'other']","A realistic portrait of a female, with a receding hairline, high cheekbones, and slightly parted lips."
male,2948,Brown_Hair,Young,Bags_Under_Eyes,"['hair_color', 'other', 'other']","A realistic portrait of a male, with brown hair, a youthful appearance, and bags under the eyes."
male,2949,Sideburns,Bushy_Eyebrows,Young,"['facial_hair', 'eyebrows', 'other']","A realistic portrait of a male, with sideburns, bushy eyebrows, and a youthful appearance."
female,2951,Black_Hair,Oval_Face,Arched_Eyebrows,"['hair_color', 'face_shape', 'eyebrows']","A realistic portrait of a female, with black hair, an oval face, and arched eyebrows."
male,2958,High_Cheekbones,Bags_Under_Eyes,Wearing_Necktie,"['face_shape', 'other', 'other']","A realistic portrait of a male, with high cheekbones, bags under the eyes, and wearing a necktie."
female,2960,Wearing_Necklace,Young,Rosy_Cheeks,"['makeup_style', 'other', 'other']","A realistic portrait of a female, with wearing a necklace, a youthful appearance, and rosy cheeks."
female,2965,Heavy_Makeup,Black_Hair,Bushy_Eyebrows,"['makeup_style', 'hair_color', 'eyebrows']","A realistic portrait of a female, with heavy makeup, black hair, and bushy eyebrows."
female,2970,Straight_Hair,Black_Hair,High_Cheekbones,"['hair_structure', 'hair_color', 'face_shape']","A realistic portrait of a female, with straight hair, black hair, and high cheekbones."
male,2975,5_o_Clock_Shadow,Pointy_Nose,Attractive,"['facial_hair', 'nose', 'other']","A realistic portrait of a male, with a five o'clock shadow, a pointy nose, and an attractive look."
female,2983,Heavy_Makeup,Arched_Eyebrows,Bags_Under_Eyes,"['makeup_style', 'eyebrows', 'other']","A realistic portrait of a female, with heavy makeup, arched eyebrows, and bags under the eyes."
male,2987,5_o_Clock_Shadow,High_Cheekbones,Big_Nose,"['facial_hair', 'face_shape', 'nose']","A realistic portrait of a male, with a five o'clock shadow, high cheekbones, and a prominent nose."
female,2987,Blond_Hair,Arched_Eyebrows,Rosy_Cheeks,"['hair_color', 'eyebrows', 'other']","A realistic portrait of a female, with blond hair, arched eyebrows, and rosy cheeks."
male,2992,Straight_Hair,High_Cheekbones,Big_Nose,"['hair_structure', 'face_shape', 'nose']","A realistic portrait of a male, with straight hair, high cheekbones, and a prominent nose."
male,2993,Goatee,Big_Nose,Mouth_Slightly_Open,"['facial_hair', 'nose', 'other']","A realistic portrait of a male, with a goatee, a prominent nose, and slightly parted lips."
female,2993,Wearing_Lipstick,Bushy_Eyebrows,Big_Lips,"['makeup_style', 'eyebrows', 'other']","A realistic portrait of a female, with wearing lipstick, bushy eyebrows, and full lips."
male,3004,5_o_Clock_Shadow,Black_Hair,Bags_Under_Eyes,"['facial_hair', 'hair_color', 'other']","A realistic portrait of a male, with a five o'clock shadow, black hair, and bags under the eyes."
female,3011,Receding_Hairline,Young,Smiling,"['hair_structure', 'other', 'other']","A realistic portrait of a female, with a receding hairline, a youthful appearance, and a smile."
female,3013,Wearing_Necklace,Mouth_Slightly_Open,Rosy_Cheeks,"['makeup_style', 'other', 'other']","A realistic portrait of a female, with wearing a necklace, slightly parted lips, and rosy cheeks."
male,3015,Double_Chin,Mouth_Slightly_Open,Bags_Under_Eyes,"['face_shape', 'other', 'other']","A realistic portrait of a male, with a double chin, slightly parted lips, and bags under the eyes."
female,3018,Heavy_Makeup,Receding_Hairline,Young,"['makeup_style', 'hair_structure', 'other']","A realistic portrait of a female, with heavy makeup, a receding hairline, and a youthful appearance."
male,3020,5_o_Clock_Shadow,Black_Hair,Mouth_Slightly_Open,"['facial_hair', 'hair_color', 'other']","A realistic portrait of a male, with a five o'clock shadow, black hair, and slightly parted lips."
male,3020,Black_Hair,Bags_Under_Eyes,Attractive,"['hair_color', 'other', 'other']","A realistic portrait of a male, with black hair, bags under the eyes, and an attractive look."
male,3022,Young,Attractive,Big_Lips,"['other', 'other', 'other']","A realistic portrait of a male, with a youthful appearance, an attractive look, and full lips."
female,3028,Heavy_Makeup,Bangs,Black_Hair,"['makeup_style', 'hair_structure', 'hair_color']","A realistic portrait of a female, with heavy makeup, bangs, and black hair."
male,3030,Wavy_Hair,Young,Mouth_Slightly_Open,"['hair_structure', 'other', 'other']","A realistic portrait of a male, with wavy hair, a youthful appearance, and slightly parted lips."
male,3031,Gray_Hair,Big_Nose,Bags_Under_Eyes,"['hair_color', 'nose', 'other']","A realistic portrait of a male, with gray hair, a prominent nose, and bags under the eyes."
male,3032,Brown_Hair,High_Cheekbones,Smiling,"['hair_color', 'face_shape', 'other']","A realistic portrait of a male, with brown hair, high cheekbones, and a smile."
female,3036,Wearing_Earrings,Blond_Hair,Oval_Face,"['makeup_style', 'hair_color', 'face_shape']","A realistic portrait of a female, with wearing earrings, blond hair, and an oval face."
male,3037,Receding_Hairline,High_Cheekbones,Big_Nose,"['hair_structure', 'face_shape', 'nose']","A realistic portrait of a male, with a receding hairline, high cheekbones, and a prominent nose."
female,3041,Wearing_Lipstick,Bangs,Rosy_Cheeks,"['makeup_style', 'hair_structure', 'other']","A realistic portrait of a female, with wearing lipstick, bangs, and rosy cheeks."
male,3045,Pointy_Nose,Young,Mouth_Slightly_Open,"['nose', 'other', 'other']","A realistic portrait of a male, with a pointy nose, a youthful appearance, and slightly parted lips."
male,3048,Straight_Hair,High_Cheekbones,Bags_Under_Eyes,"['hair_structure', 'face_shape', 'other']","A realistic portrait of a male, with straight hair, high cheekbones, and bags under the eyes."
female,3051,Wavy_Hair,Black_Hair,Pointy_Nose,"['hair_structure', 'hair_color', 'nose']","A realistic portrait of a female, with wavy hair, black hair, and a pointy nose."
female,3051,Black_Hair,High_Cheekbones,Big_Nose,"['hair_color', 'face_shape', 'nose']","A realistic portrait of a female, with black hair, high cheekbones, and a prominent nose."
male,3055,Sideburns,Young,Attractive,"['facial_hair', 'other', 'other']","A realistic portrait of a male, with sideburns, a youthful appearance, and an attractive look."
male,3055,Wavy_Hair,Mouth_Slightly_Open,Smiling,"['hair_structure', 'other', 'other']","A realistic portrait of a male, with wavy hair, slightly parted lips, and a smile."
female,3058,Receding_Hairline,Young,Mouth_Slightly_Open,"['hair_structure', 'other', 'other']","A realistic portrait of a female, with a receding hairline, a youthful appearance, and slightly parted lips."
male,3063,High_Cheekbones,Bushy_Eyebrows,Attractive,"['face_shape', 'eyebrows', 'other']","A realistic portrait of a male, with high cheekbones, bushy eyebrows, and an attractive look."
male,3075,Black_Hair,Big_Nose,Attractive,"['hair_color', 'nose', 'other']","A realistic portrait of a male, with black hair, a prominent nose, and an attractive look."
female,3076,High_Cheekbones,Bushy_Eyebrows,Mouth_Slightly_Open,"['face_shape', 'eyebrows', 'other']","A realistic portrait of a female, with high cheekbones, bushy eyebrows, and slightly parted lips."
female,3086,Wearing_Necklace,Brown_Hair,High_Cheekbones,"['makeup_style', 'hair_color', 'face_shape']","A realistic portrait of a female, with wearing a necklace, brown hair, and high cheekbones."
male,3101,Wavy_Hair,Young,Smiling,"['hair_structure', 'other', 'other']","A realistic portrait of a male, with wavy hair, a youthful appearance, and a smile."
female,3103,Wavy_Hair,Black_Hair,Oval_Face,"['hair_structure', 'hair_color', 'face_shape']","A realistic portrait of a female, with wavy hair, black hair, and an oval face."
male,3105,Smiling,Bags_Under_Eyes,Big_Lips,"['other', 'other', 'other']","A realistic portrait of a male, with a smile, bags under the eyes, and full lips."
female,3110,Bushy_Eyebrows,Pointy_Nose,Attractive,"['eyebrows', 'nose', 'other']","A realistic portrait of a female, with bushy eyebrows, a pointy nose, and an attractive look."
male,3112,Mouth_Slightly_Open,Bags_Under_Eyes,Big_Lips,"['other', 'other', 'other']","A realistic portrait of a male, with slightly parted lips, bags under the eyes, and full lips."
female,3112,Wearing_Earrings,Smiling,Narrow_Eyes,"['makeup_style', 'other', 'other']","A realistic portrait of a female, with wearing earrings, a smile, and narrow eyes."
female,3115,Heavy_Makeup,Bushy_Eyebrows,Pointy_Nose,"['makeup_style', 'eyebrows', 'nose']","A realistic portrait of a female, with heavy makeup, bushy eyebrows, and a pointy nose."
male,3117,Black_Hair,High_Cheekbones,Attractive,"['hair_color', 'face_shape', 'other']","A realistic portrait of a male, with black hair, high cheekbones, and an attractive look."
male,3119,High_Cheekbones,Bags_Under_Eyes,Attractive,"['face_shape', 'other', 'other']","A realistic portrait of a male, with high cheekbones, bags under the eyes, and an attractive look."
male,3124,Straight_Hair,Bushy_Eyebrows,Smiling,"['hair_structure', 'eyebrows', 'other']","A realistic portrait of a male, with straight hair, bushy eyebrows, and a smile."
male,3136,Oval_Face,Smiling,Bags_Under_Eyes,"['face_shape', 'other', 'other']","A realistic portrait of a male, with an oval face, a smile, and bags under the eyes."
male,3145,Goatee,Big_Nose,Bags_Under_Eyes,"['facial_hair', 'nose', 'other']","A realistic portrait of a male, with a goatee, a prominent nose, and bags under the eyes."
male,3146,Goatee,Mouth_Slightly_Open,Smiling,"['facial_hair', 'other', 'other']","A realistic portrait of a male, with a goatee, slightly parted lips, and a smile."
female,3147,Wearing_Earrings,Mouth_Slightly_Open,Bags_Under_Eyes,"['makeup_style', 'other', 'other']","A realistic portrait of a female, with wearing earrings, slightly parted lips, and bags under the eyes."
female,3152,Wearing_Earrings,Brown_Hair,Oval_Face,"['makeup_style', 'hair_color', 'face_shape']","A realistic portrait of a female, with wearing earrings, brown hair, and an oval face."
male,3153,Young,Smiling,Narrow_Eyes,"['other', 'other', 'other']","A realistic portrait of a male, with a youthful appearance, a smile, and narrow eyes."
female,3154,Bushy_Eyebrows,Young,Big_Lips,"['eyebrows', 'other', 'other']","A realistic portrait of a female, with bushy eyebrows, a youthful appearance, and full lips."
female,3160,Bushy_Eyebrows,Smiling,Mouth_Slightly_Open,"['eyebrows', 'other', 'other']","A realistic portrait of a female, with bushy eyebrows, a smile, and slightly parted lips."
female,3165,Wearing_Earrings,Oval_Face,Rosy_Cheeks,"['makeup_style', 'face_shape', 'other']","A realistic portrait of a female, with wearing earrings, an oval face, and rosy cheeks."
female,3166,Wavy_Hair,Mouth_Slightly_Open,Bags_Under_Eyes,"['hair_structure', 'other', 'other']","A realistic portrait of a female, with wavy hair, slightly parted lips, and bags under the eyes."
male,3177,5_o_Clock_Shadow,Bushy_Eyebrows,Mouth_Slightly_Open,"['facial_hair', 'eyebrows', 'other']","A realistic portrait of a male, with a five o'clock shadow, bushy eyebrows, and slightly parted lips."
female,3179,Heavy_Makeup,Mouth_Slightly_Open,Bags_Under_Eyes,"['makeup_style', 'other', 'other']","A realistic portrait of a female, with heavy makeup, slightly parted lips, and bags under the eyes."
female,3179,Wearing_Necklace,Big_Nose,Smiling,"['makeup_style', 'nose', 'other']","A realistic portrait of a female, with wearing a necklace, a prominent nose, and a smile."
female,3181,Straight_Hair,Blond_Hair,Mouth_Slightly_Open,"['hair_structure', 'hair_color', 'other']","A realistic portrait of a female, with straight hair, blond hair, and slightly parted lips."
female,3183,Heavy_Makeup,Attractive,Bags_Under_Eyes,"['makeup_style', 'other', 'other']","A realistic portrait of a female, with heavy makeup, an attractive look, and bags under the eyes."
female,3184,Wearing_Earrings,High_Cheekbones,Narrow_Eyes,"['makeup_style', 'face_shape', 'other']","A realistic portrait of a female, with wearing earrings, high cheekbones, and narrow eyes."
female,3188,Pointy_Nose,Young,Narrow_Eyes,"['nose', 'other', 'other']","A realistic portrait of a female, with a pointy nose, a youthful appearance, and narrow eyes."
female,3193,Bangs,Brown_Hair,Mouth_Slightly_Open,"['hair_structure', 'hair_color', 'other']","A realistic portrait of a female, with bangs, brown hair, and slightly parted lips."
male,3199,5_o_Clock_Shadow,Black_Hair,Smiling,"['facial_hair', 'hair_color', 'other']","A realistic portrait of a male, with a five o'clock shadow, black hair, and a smile."
female,3203,Wearing_Earrings,Brown_Hair,Pointy_Nose,"['makeup_style', 'hair_color', 'nose']","A realistic portrait of a female, with wearing earrings, brown hair, and a pointy nose."
female,3203,Straight_Hair,Arched_Eyebrows,Pointy_Nose,"['hair_structure', 'eyebrows', 'nose']","A realistic portrait of a female, with straight hair, arched eyebrows, and a pointy nose."
female,3220,Wearing_Earrings,Wavy_Hair,Black_Hair,"['makeup_style', 'hair_structure', 'hair_color']","A realistic portrait of a female, with wearing earrings, wavy hair, and black hair."
female,3224,Wearing_Necklace,Bangs,Attractive,"['makeup_style', 'hair_structure', 'other']","A realistic portrait of a female, with wearing a necklace, bangs, and an attractive look."
female,3225,Straight_Hair,Smiling,Big_Lips,"['hair_structure', 'other', 'other']","A realistic portrait of a female, with straight hair, a smile, and full lips."
female,3231,Wearing_Earrings,Straight_Hair,Mouth_Slightly_Open,"['makeup_style', 'hair_structure', 'other']","A realistic portrait of a female, with wearing earrings, straight hair, and slightly parted lips."
female,3234,Wearing_Necklace,Brown_Hair,Attractive,"['makeup_style', 'hair_color', 'other']","A realistic portrait of a female, with wearing a necklace, brown hair, and an attractive look."
male,3235,Pointy_Nose,Young,Smiling,"['nose', 'other', 'other']","A realistic portrait of a male, with a pointy nose, a youthful appearance, and a smile."
male,3253,Goatee,Black_Hair,Young,"['facial_hair', 'hair_color', 'other']","A realistic portrait of a male, with a goatee, black hair, and a youthful appearance."
male,3254,Black_Hair,Oval_Face,Smiling,"['hair_color', 'face_shape', 'other']","A realistic portrait of a male, with black hair, an oval face, and a smile."
female,3256,Wearing_Earrings,Bangs,Arched_Eyebrows,"['makeup_style', 'hair_structure', 'eyebrows']","A realistic portrait of a female, with wearing earrings, bangs, and arched eyebrows."
female,3256,Wearing_Earrings,Mouth_Slightly_Open,Narrow_Eyes,"['makeup_style', 'other', 'other']","A realistic portrait of a female, with wearing earrings, slightly parted lips, and narrow eyes."
female,3261,Wearing_Lipstick,Black_Hair,Big_Nose,"['makeup_style', 'hair_color', 'nose']","A realistic portrait of a female, with wearing lipstick, black hair, and a prominent nose."
female,3263,Wearing_Lipstick,Pointy_Nose,Narrow_Eyes,"['makeup_style', 'nose', 'other']","A realistic portrait of a female, with wearing lipstick, a pointy nose, and narrow eyes."
male,3264,Straight_Hair,Mouth_Slightly_Open,Attractive,"['hair_structure', 'other', 'other']","A realistic portrait of a male, with straight hair, slightly parted lips, and an attractive look."
male,3265,5_o_Clock_Shadow,Straight_Hair,Attractive,"['facial_hair', 'hair_structure', 'other']","A realistic portrait of a male, with a five o'clock shadow, straight hair, and an attractive look."
female,3267,Wearing_Earrings,Black_Hair,Oval_Face,"['makeup_style', 'hair_color', 'face_shape']","A realistic portrait of a female, with wearing earrings, black hair, and an oval face."
female,3269,Wearing_Lipstick,Black_Hair,Bushy_Eyebrows,"['makeup_style', 'hair_color', 'eyebrows']","A realistic portrait of a female, with wearing lipstick, black hair, and bushy eyebrows."
male,3274,Mouth_Slightly_Open,Bags_Under_Eyes,Narrow_Eyes,"['other', 'other', 'other']","A realistic portrait of a male, with slightly parted lips, bags under the eyes, and narrow eyes."
male,3275,Big_Nose,Mouth_Slightly_Open,Narrow_Eyes,"['nose', 'other', 'other']","A realistic portrait of a male, with a prominent nose, slightly parted lips, and narrow eyes."
male,3283,5_o_Clock_Shadow,Big_Nose,Attractive,"['facial_hair', 'nose', 'other']","A realistic portrait of a male, with a five o'clock shadow, a prominent nose, and an attractive look."
male,3288,Bushy_Eyebrows,Pointy_Nose,Young,"['eyebrows', 'nose', 'other']","A realistic portrait of a male, with bushy eyebrows, a pointy nose, and a youthful appearance."
female,3291,Wearing_Necklace,Oval_Face,Mouth_Slightly_Open,"['makeup_style', 'face_shape', 'other']","A realistic portrait of a female, with wearing a necklace, an oval face, and slightly parted lips."
male,3294,Receding_Hairline,High_Cheekbones,Smiling,"['hair_structure', 'face_shape', 'other']","A realistic portrait of a male, with a receding hairline, high cheekbones, and a smile."
female,3295,Arched_Eyebrows,Attractive,Bags_Under_Eyes,"['eyebrows', 'other', 'other']","A realistic portrait of a female, with arched eyebrows, an attractive look, and bags under the eyes."
female,3304,Wearing_Lipstick,Bushy_Eyebrows,Pointy_Nose,"['makeup_style', 'eyebrows', 'nose']","A realistic portrait of a female, with wearing lipstick, bushy eyebrows, and a pointy nose."
female,3306,Wearing_Earrings,Young,Narrow_Eyes,"['makeup_style', 'other', 'other']","A realistic portrait of a female, with wearing earrings, a youthful appearance, and narrow eyes."
female,3307,Wearing_Necklace,High_Cheekbones,Big_Nose,"['makeup_style', 'face_shape', 'nose']","A realistic portrait of a female, with wearing a necklace, high cheekbones, and a prominent nose."
female,3311,Receding_Hairline,High_Cheekbones,Smiling,"['hair_structure', 'face_shape', 'other']","A realistic portrait of a female, with a receding hairline, high cheekbones, and a smile."
female,3313,Straight_Hair,Mouth_Slightly_Open,Big_Lips,"['hair_structure', 'other', 'other']","A realistic portrait of a female, with straight hair, slightly parted lips, and full lips."
male,3320,Straight_Hair,Oval_Face,Young,"['hair_structure', 'face_shape', 'other']","A realistic portrait of a male, with straight hair, an oval face, and a youthful appearance."
male,3324,5_o_Clock_Shadow,Bushy_Eyebrows,Smiling,"['facial_hair', 'eyebrows', 'other']","A realistic portrait of a male, with a five o'clock shadow, bushy eyebrows, and a smile."
female,3329,Bushy_Eyebrows,Attractive,Mouth_Slightly_Open,"['eyebrows', 'other', 'other']","A realistic portrait of a female, with bushy eyebrows, an attractive look, and slightly parted lips."
female,3332,Wavy_Hair,Arched_Eyebrows,Big_Nose,"['hair_structure', 'eyebrows', 'nose']","A realistic portrait of a female, with wavy hair, arched eyebrows, and a prominent nose."
female,3332,Straight_Hair,High_Cheekbones,Big_Lips,"['hair_structure', 'face_shape', 'other']","A realistic portrait of a female, with straight hair, high cheekbones, and full lips."
male,3334,Mouth_Slightly_Open,Bags_Under_Eyes,Wearing_Necktie,"['other', 'other', 'other']","A realistic portrait of a male, with slightly parted lips, bags under the eyes, and wearing a necktie."
female,3334,Brown_Hair,Pointy_Nose,Big_Lips,"['hair_color', 'nose', 'other']","A realistic portrait of a female, with brown hair, a pointy nose, and full lips."
female,3337,Wavy_Hair,Young,Bags_Under_Eyes,"['hair_structure', 'other', 'other']","A realistic portrait of a female, with wavy hair, a youthful appearance, and bags under the eyes."
female,3339,Smiling,Big_Lips,Bags_Under_Eyes,"['other', 'other', 'other']","A realistic portrait of a female, with a smile, full lips, and bags under the eyes."
female,3343,Receding_Hairline,High_Cheekbones,Young,"['hair_structure', 'face_shape', 'other']","A realistic portrait of a female, with a receding hairline, high cheekbones, and a youthful appearance."
male,3347,Young,Mouth_Slightly_Open,Narrow_Eyes,"['other', 'other', 'other']","A realistic portrait of a male, with a youthful appearance, slightly parted lips, and narrow eyes."
female,3352,Wearing_Necklace,Wavy_Hair,Blond_Hair,"['makeup_style', 'hair_structure', 'hair_color']","A realistic portrait of a female, with wearing a necklace, wavy hair, and blond hair."
female,3355,Wavy_Hair,Arched_Eyebrows,Narrow_Eyes,"['hair_structure', 'eyebrows', 'other']","A realistic portrait of a female, with wavy hair, arched eyebrows, and narrow eyes."
female,3360,Straight_Hair,Brown_Hair,Attractive,"['hair_structure', 'hair_color', 'other']","A realistic portrait of a female, with straight hair, brown hair, and an attractive look."
female,3367,Heavy_Makeup,Oval_Face,Bushy_Eyebrows,"['makeup_style', 'face_shape', 'eyebrows']","A realistic portrait of a female, with heavy makeup, an oval face, and bushy eyebrows."
female,3368,Big_Nose,Smiling,Bags_Under_Eyes,"['nose', 'other', 'other']","A realistic portrait of a female, with a prominent nose, a smile, and bags under the eyes."
male,3373,Receding_Hairline,Big_Nose,Mouth_Slightly_Open,"['hair_structure', 'nose', 'other']","A realistic portrait of a male, with a receding hairline, a prominent nose, and slightly parted lips."
male,3375,High_Cheekbones,Bushy_Eyebrows,Bags_Under_Eyes,"['face_shape', 'eyebrows', 'other']","A realistic portrait of a male, with high cheekbones, bushy eyebrows, and bags under the eyes."
female,3378,Wearing_Lipstick,Big_Lips,Bags_Under_Eyes,"['makeup_style', 'other', 'other']","A realistic portrait of a female, with wearing lipstick, full lips, and bags under the eyes."
male,3382,Big_Nose,Smiling,Narrow_Eyes,"['nose', 'other', 'other']","A realistic portrait of a male, with a prominent nose, a smile, and narrow eyes."
male,3385,5_o_Clock_Shadow,Oval_Face,Young,"['facial_hair', 'face_shape', 'other']","A realistic portrait of a male, with a five o'clock shadow, an oval face, and a youthful appearance."
male,3385,5_o_Clock_Shadow,Bushy_Eyebrows,Bags_Under_Eyes,"['facial_hair', 'eyebrows', 'other']","A realistic portrait of a male, with a five o'clock shadow, bushy eyebrows, and bags under the eyes."
female,3385,Oval_Face,Bushy_Eyebrows,Attractive,"['face_shape', 'eyebrows', 'other']","A realistic portrait of a female, with an oval face, bushy eyebrows, and an attractive look."
female,3387,Straight_Hair,Blond_Hair,Smiling,"['hair_structure', 'hair_color', 'other']","A realistic portrait of a female, with straight hair, blond hair, and a smile."
female,3388,Heavy_Makeup,Bushy_Eyebrows,Mouth_Slightly_Open,"['makeup_style', 'eyebrows', 'other']","A realistic portrait of a female, with heavy makeup, bushy eyebrows, and slightly parted lips."
female,3398,Black_Hair,Big_Nose,Young,"['hair_color', 'nose', 'other']","A realistic portrait of a female, with black hair, a prominent nose, and a youthful appearance."
male,3399,Bushy_Eyebrows,Bags_Under_Eyes,Attractive,"['eyebrows', 'other', 'other']","A realistic portrait of a male, with bushy eyebrows, bags under the eyes, and an attractive look."
male,3400,Smiling,Bags_Under_Eyes,Narrow_Eyes,"['other', 'other', 'other']","A realistic portrait of a male, with a smile, bags under the eyes, and narrow eyes."
female,3402,Wavy_Hair,Oval_Face,Big_Lips,"['hair_structure', 'face_shape', 'other']","A realistic portrait of a female, with wavy hair, an oval face, and full lips."
female,3403,Heavy_Makeup,Big_Nose,Big_Lips,"['makeup_style', 'nose', 'other']","A realistic portrait of a female, with heavy makeup, a prominent nose, and full lips."
female,3413,Blond_Hair,Mouth_Slightly_Open,Rosy_Cheeks,"['hair_color', 'other', 'other']","A realistic portrait of a female, with blond hair, slightly parted lips, and rosy cheeks."
male,3420,Big_Nose,Bags_Under_Eyes,Narrow_Eyes,"['nose', 'other', 'other']","A realistic portrait of a male, with a prominent nose, bags under the eyes, and narrow eyes."
male,3421,Double_Chin,Smiling,Bags_Under_Eyes,"['face_shape', 'other', 'other']","A realistic portrait of a male, with a double chin, a smile, and bags under the eyes."
female,3424,Arched_Eyebrows,Big_Nose,Big_Lips,"['eyebrows', 'nose', 'other']","A realistic portrait of a female, with arched eyebrows, a prominent nose, and full lips."
female,3425,Wavy_Hair,Bushy_Eyebrows,Attractive,"['hair_structure', 'eyebrows', 'other']","A realistic portrait of a female, with wavy hair, bushy eyebrows, and an attractive look."
female,3428,Black_Hair,Bushy_Eyebrows,Young,"['hair_color', 'eyebrows', 'other']","A realistic portrait of a female, with black hair, bushy eyebrows, and a youthful appearance."
male,3430,High_Cheekbones,Young,Big_Lips,"['face_shape', 'other', 'other']","A realistic portrait of a male, with high cheekbones, a youthful appearance, and full lips."
female,3431,Bushy_Eyebrows,Pointy_Nose,Young,"['eyebrows', 'nose', 'other']","A realistic portrait of a female, with bushy eyebrows, a pointy nose, and a youthful appearance."
female,3431,Young,Big_Lips,Bags_Under_Eyes,"['other', 'other', 'other']","A realistic portrait of a female, with a youthful appearance, full lips, and bags under the eyes."
female,3434,Blond_Hair,Pointy_Nose,Big_Lips,"['hair_color', 'nose', 'other']","A realistic portrait of a female, with blond hair, a pointy nose, and full lips."
male,3442,Black_Hair,Pointy_Nose,Young,"['hair_color', 'nose', 'other']","A realistic portrait of a male, with black hair, a pointy nose, and a youthful appearance."
female,3442,Straight_Hair,Arched_Eyebrows,Big_Lips,"['hair_structure', 'eyebrows', 'other']","A realistic portrait of a female, with straight hair, arched eyebrows, and full lips."
male,3445,5_o_Clock_Shadow,Young,Big_Lips,"['facial_hair', 'other', 'other']","A realistic portrait of a male, with a five o'clock shadow, a youthful appearance, and full lips."
female,3446,High_Cheekbones,Big_Lips,Bags_Under_Eyes,"['face_shape', 'other', 'other']","A realistic portrait of a female, with high cheekbones, full lips, and bags under the eyes."
male,3447,Straight_Hair,Big_Nose,Mouth_Slightly_Open,"['hair_structure', 'nose', 'other']","A realistic portrait of a male, with straight hair, a prominent nose, and slightly parted lips."
female,3452,Heavy_Makeup,Wavy_Hair,Bushy_Eyebrows,"['makeup_style', 'hair_structure', 'eyebrows']","A realistic portrait of a female, with heavy makeup, wavy hair, and bushy eyebrows."
female,3471,High_Cheekbones,Big_Nose,Bags_Under_Eyes,"['face_shape', 'nose', 'other']","A realistic portrait of a female, with high cheekbones, a prominent nose, and bags under the eyes."
female,3477,Straight_Hair,Blond_Hair,High_Cheekbones,"['hair_structure', 'hair_color', 'face_shape']","A realistic portrait of a female, with straight hair, blond hair, and high cheekbones."
female,3478,Wearing_Lipstick,Oval_Face,Bushy_Eyebrows,"['makeup_style', 'face_shape', 'eyebrows']","A realistic portrait of a female, with wearing lipstick, an oval face, and bushy eyebrows."
female,3485,Wavy_Hair,Oval_Face,Rosy_Cheeks,"['hair_structure', 'face_shape', 'other']","A realistic portrait of a female, with wavy hair, an oval face, and rosy cheeks."
female,3494,Brown_Hair,Oval_Face,Arched_Eyebrows,"['hair_color', 'face_shape', 'eyebrows']","A realistic portrait of a female, with brown hair, an oval face, and arched eyebrows."
female,3495,Wearing_Necklace,Straight_Hair,Young,"['makeup_style', 'hair_structure', 'other']","A realistic portrait of a female, with wearing a necklace, straight hair, and a youthful appearance."
male,3504,5_o_Clock_Shadow,Brown_Hair,Young,"['facial_hair', 'hair_color', 'other']","A realistic portrait of a male, with a five o'clock shadow, brown hair, and a youthful appearance."
female,3507,Wearing_Necklace,Smiling,Rosy_Cheeks,"['makeup_style', 'other', 'other']","A realistic portrait of a female, with wearing a necklace, a smile, and rosy cheeks."
female,3517,Wearing_Earrings,Smiling,Bags_Under_Eyes,"['makeup_style', 'other', 'other']","A realistic portrait of a female, with wearing earrings, a smile, and bags under the eyes."
male,3521,Receding_Hairline,Big_Nose,Smiling,"['hair_structure', 'nose', 'other']","A realistic portrait of a male, with a receding hairline, a prominent nose, and a smile."
